STATUS PROCESSO;CÓDIGO;DESCRIÇÃO;QUANTIDADE;NÍVEL DE URGÊNCIA;FAMILIA;PO# REF;FORNECEDOR;PREV. CHEGADA CD;DATA REAL CHEGADA CD;PREV. ATRACAÇÃO;DATA REAL ATRACAÇÃO ;QTDE 40';QTDE 20';SEMANA;PARES;TOP FAMILIA;ESTOQUE;BACKORDER;MÉDIA;COBERTURA CHEGANDO;COBERTURA HOJE;COBERTURA TOTAL
EM PRODUÇÃO;5415;FIO NYLON 1/2 3.0 AG20 C/24 PROCARE;3000;ESTÁVEL;FIO AGULHADO;26.06-MGE;MEDICO IND.;14/08/2026;(vazio);04/08/2026;(vazio);(vazio);(vazio);;;FAMILIA 50%;40;0;229,3333333;13,08139535;0,174418605;13,25581395
EM PRODUÇÃO;5416;FIO NYLON 1/2 3.0 AG25 C/24 PROCARE;200;ESTÁVEL;FIO AGULHADO;26.06-MGE;MEDICO IND.;14/08/2026;(vazio);04/08/2026;(vazio);(vazio);(vazio);;;FAMILIA 50%;101;0;118,6666667;1,685393258;0,851123596;2,536516854
EM PRODUÇÃO;5421;FIO NYLON 1/2 5.0 AG15 C/24 PROCARE;520;ESTÁVEL;FIO AGULHADO;26.06-MGE;MEDICO IND.;14/08/2026;(vazio);04/08/2026;(vazio);(vazio);(vazio);;;FAMILIA 50%;195;0;131,6666667;3,949367089;1,481012658;5,430379747
PRONTO PARA EMBARQUE;5469;CATETER INTRA FEP 14G C/100;1.000,00;ESTÁVEL;CATETERES SIMPLES;IMP000064;POLYMED;15/08/2026;(vazio);05/08/2026;(vazio);(vazio);(vazio);;;FAMILIA 50%;1983;0;400;2,5;4,9575;7,4575
PRONTO PARA EMBARQUE;5470;CATETER INTRA FEP 16G C/100;1.450,00;ESTÁVEL;CATETERES SIMPLES;IMP000064;POLYMED;15/08/2026;(vazio);05/08/2026;(vazio);(vazio);(vazio);;;FAMILIA 50%;1899;0;1000;1,45;1,899;3,349
PRONTO PARA EMBARQUE;5471;CATETER INTRA FEP 18G C/100;1.300,00;ESTÁVEL;CATETERES SIMPLES;IMP000064;POLYMED;15/08/2026;(vazio);05/08/2026;(vazio);(vazio);(vazio);;;FAMILIA 50%;3219;0;1000;1,3;3,219;4,519
PRONTO PARA EMBARQUE;5473;CATETER INTRA FEP 22G C/100;7.250,00;ESTÁVEL;CATETERES SIMPLES;IMP000064;POLYMED;15/08/2026;(vazio);05/08/2026;(vazio);(vazio);(vazio);;;FAMILIA 50%;11552;0;7000;1,035714286;1,650285714;2,686
PRONTO PARA EMBARQUE;5474;CATETER INTRA FEP 24G C/100;10.500,00;ESTÁVEL;CATETERES SIMPLES;IMP000064;POLYMED;15/08/2026;(vazio);05/08/2026;(vazio);(vazio);(vazio);;;FAMILIA 50%;11199;0;8000;1,3125;1,399875;2,712375
EM PRODUÇÃO;341;AGULHA HIP 25X7 C/100 SOLIDOR;20.000,00;ESTÁVEL;AGULHAS HIPODERMICAS;26.03-MAGU-2;MEDICO IND.;16/08/2026;(vazio);06/08/2026;(vazio);(vazio);(vazio);;;FAMILIA 50%;37140;0;45000;0,444444444;0,825333333;1,269777778
EM PRODUÇÃO;342;AGULHA HIP 25X8 C/100 SOLIDOR;20.000,00;ESTÁVEL;AGULHAS HIPODERMICAS;26.03-MAGU-2;MEDICO IND.;16/08/2026;(vazio);06/08/2026;(vazio);(vazio);(vazio);;;FAMILIA 50%;26989;0;25000;0,8;1,07956;1,87956
EM PRODUÇÃO;343;AGULHA HIP 30X7 C/100 SOLIDOR;15.000,00;PRIORIDADE;AGULHAS HIPODERMICAS;26.03-MAGU-2;MEDICO IND.;16/08/2026;(vazio);06/08/2026;(vazio);(vazio);(vazio);;;FAMILIA 50%;2711;0;10000;1,5;0,2711;1,7711
EM PRODUÇÃO;344;AGULHA HIP 30X8 C/100 SOLIDOR;30.000,00;ESTÁVEL;AGULHAS HIPODERMICAS;26.03-MAGU-2;MEDICO IND.;16/08/2026;(vazio);06/08/2026;(vazio);(vazio);(vazio);;;FAMILIA 50%;15425;0;20000;1,5;0,77125;2,27125
EM PRODUÇÃO;345;AGULHA HIP 40X12 C/100 SOLIDOR;50.000,00;PRIORIDADE;AGULHAS HIPODERMICAS;26.03-MAGU-2;MEDICO IND.;16/08/2026;(vazio);06/08/2026;(vazio);(vazio);(vazio);;;FAMILIA 50%;4077;0;70000;0,714285714;0,058242857;0,772528571
EM PRODUÇÃO;346;AGULHA HIP 13X4,5 C/100 SOLIDOR;35.000,00;PRIORIDADE;AGULHAS HIPODERMICAS;26.03-MAGU-2;MEDICO IND.;16/08/2026;(vazio);06/08/2026;(vazio);(vazio);(vazio);;346 | 80092;FAMILIA 50%;50;0;15000;2,333333333;0,003333333;2,336666667
EM PRODUÇÃO;365;AGULHA HIP 20X5,5 C/100 SOLIDOR;40.000,00;ESTÁVEL;AGULHAS HIPODERMICAS;26.03-MAGU-2;MEDICO IND.;16/08/2026;(vazio);06/08/2026;(vazio);(vazio);(vazio);;365 | 80093;FAMILIA 50%;30083;0;30000;1,333333333;1,002766667;2,3361
EM PRODUÇÃO;345;AGULHA HIP 40X12 C/100 SOLIDOR;24.000,00;PRIORIDADE;AGULHAS HIPODERMICAS;26.03MEQ-2;MEDICO IND.;19/08/2026;(vazio);09/08/2026;(vazio);(vazio);(vazio);;345 | 80094;FAMILIA 50%;4077;0;70000;0,342857143;0,058242857;0,4011
EM PRODUÇÃO;455;EQUIPO MICRO BURETA DESC C/100 SOLIDOR;2.000,00;ESTÁVEL;EQUIPOS;26.03MEQ-1;MEDICO IND.;19/08/2026;(vazio);09/08/2026;(vazio);(vazio);(vazio);;0;OUTROS;1464;0;424,6666667;4,709576138;3,447409733;8,156985871
EM PRODUÇÃO;487;EQUIPO TRANSF SANGUE CAM2 C/100;3000;ESTÁVEL;EQUIPOS;26.03MEQ-1;MEDICO IND.;19/08/2026;(vazio);09/08/2026;(vazio);(vazio);(vazio);;;FAMILIA 80%;6090;0;2000;1,5;3,045;4,545
EM PRODUÇÃO;582;EQUIPO MACRO FOTOSSENSIVEL C/100 LAMEDID;1300;ESTÁVEL;EQUIPOS;26.03MEQ-2;MEDICO IND.;19/08/2026;(vazio);09/08/2026;(vazio);(vazio);(vazio);;;OUTROS;1551;0;300;4,333333333;5,17;9,503333333
EM PRODUÇÃO;5294;ESTANTE GRADE 40 TUBOS AMA 21X21MM (JH);200;ESTÁVEL;(vazio);IMP000098;HUIDA;19/08/2026;(vazio);09/08/2026;(vazio);(vazio);(vazio);;;OUTROS;9;0;30;6,666666667;0,3;6,966666667
EM PRODUÇÃO;5315;PIPETA PASTEUR 3ML ESTERIL C/100 (JH);720;PRIORIDADE;(vazio);IMP000098;HUIDA;19/08/2026;(vazio);09/08/2026;(vazio);(vazio);(vazio);;;OUTROS;0;0;150;4,8;0;4,8
EM PRODUÇÃO;5322;PLACA DE PETRI 60MM LISA C/10 (JH);4.000,00;CRÍTICO;(vazio);IMP000098;HUIDA;19/08/2026;(vazio);09/08/2026;(vazio);(vazio);(vazio);;;OUTROS;0;0;1000;4;0;4
EM PRODUÇÃO;5323;PLACA DE PETRI 90MM LISA C/10 (JH);6000;ESTÁVEL;(vazio);IMP000098;HUIDA;19/08/2026;(vazio);09/08/2026;(vazio);(vazio);(vazio);;0;OUTROS;3256;0;1000;6;3,256;9,256
EM PRODUÇÃO;5324;PLACA DE PETRI 90MM BIPARTIDA C/10 (JH);6000;CRÍTICO;(vazio);IMP000098;HUIDA;19/08/2026;(vazio);09/08/2026;(vazio);(vazio);(vazio);;0;OUTROS;0;0;800;7,5;0;7,5
EM PRODUÇÃO;5330;MICROTUBO EPPENDORF 0,5ML C/1000 (JH);200;PRIORIDADE;(vazio);IMP000098;HUIDA;19/08/2026;(vazio);09/08/2026;(vazio);(vazio);(vazio);;0;OUTROS;6;0;30;6,666666667;0,2;6,866666667
EM PRODUÇÃO;5331;MICROTUBO EPPENDORF 1,5ML C/500 (JH);400;ESTÁVEL;(vazio);IMP000098;HUIDA;19/08/2026;(vazio);09/08/2026;(vazio);(vazio);(vazio);;0;OUTROS;222;0;17;23,52941176;13,05882353;36,58823529
EM PRODUÇÃO;50218;TUBO ROXO EDTA K3 4ML C/100 (AB);18240;PRIORIDADE;TUBO;IMP000109;AB MEDICAL;19/08/2026;(vazio);09/08/2026;(vazio);(vazio);(vazio);;;FAMILIA 50%;0;0;12;1520;0;1520
EM PRODUÇÃO;5326;PLACA DE PETRI 150MM LISA C/10 (JH);600;CRÍTICO;(vazio);IMP000098;HUIDA;19/08/2026;(vazio);09/08/2026;(vazio);(vazio);(vazio);;;OUTROS;0;0;100;6;0;6
EM PRODUÇÃO;5337;PIPETA SOROLOGICA VD 5ML C/10 LABORCARE;50;ESTÁVEL;(vazio);IMP000098;HUIDA;19/08/2026;(vazio);09/08/2026;(vazio);(vazio);(vazio);;;OUTROS;16;0;3,666666667;13,63636364;4,363636364;18
PRONTO PARA EMBARQUE;5468;ELETRODO (ECG) SOLIDOR;12.240,00;ESTÁVEL;ELETRODOS;IMP000019-MEDICO ELEC;MEDICO ELECTRODES;20/08/2026;(vazio);10/08/2026;(vazio);1;(vazio);;;FAMILIA 50%;22457;0;12000;1,02;1,871416667;2,891416667
EM PRODUÇÃO;374;TORNEIRA 3 VIAS LOCK C/TRAV C/50 SOLIDOR;10.000,00;ESTÁVEL;TORNEIRAS;IMP000026-BIOMED;BIOMED;21/08/2026;(vazio);11/08/2026;(vazio);(vazio);(vazio);;374 | 9602;OUTROS;20066;0;8000;1,25;2,50825;3,75825
EM PRODUÇÃO;375;TORNEIRA 3 VIAS SLIP S/TRAV C/50 SOLIDOR;5.000,00;ESTÁVEL;TORNEIRAS;IMP000026-BIOMED;BIOMED;21/08/2026;(vazio);11/08/2026;(vazio);(vazio);(vazio);;375 | 9603;OUTROS;4089;0;1200;4,166666667;3,4075;7,574166667
EM PRODUÇÃO;378;SERINGA HIP S/AG SLIP 5ML C/100 PROCARE;2.880,00;PRIORIDADE;SERINGAS CONVENCIONAIS;IMP000026-BIOMED;BIOMED;21/08/2026;(vazio);11/08/2026;(vazio);(vazio);(vazio);;378 | 6038 | 5478;FAMILIA 80%;0;0;4000;0,72;0;0,72
EM PRODUÇÃO;5401;EQUIPO MACRO COMPLETO L2 PVC C/25 (SW);65.600,00;ESTÁVEL;EQUIPOS;IMP000047-WEIGAO;WEIGAO;21/08/2026;(vazio);11/08/2026;(vazio);2;(vazio);;5401 | 8007;FAMILIA 50%;7143;0;100000;0,656;0,07143;0,72743
EM PRODUÇÃO;8007;EQUIPO MACRO COMPLETO L2 PVC C/25 (SW);16.400,00;PRIORIDADE;EQUIPOS;IMP000053-WEIGAO;WEIGAO;21/08/2026;(vazio);11/08/2026;(vazio);2;(vazio);;;FAMILIA 50%;0;0;37333,66667;0,439281792;0;0,439281792
PRONTO PARA EMBARQUE;86003;ALCOOL SWAB SACHE C/100 (PH);364.000,00;ESTÁVEL;SACHES;IMP000041-PHOENIX;PHOENIX;21/08/2026;(vazio);11/08/2026;(vazio);2;(vazio);;;FAMILIA 80%;184326;0;75000;4,853333333;2,45768;7,311013333
ARTWORK;4902;COLETOR INFANTIL UNISSEX EST C/100 (SW);8.000,00;ESTÁVEL;BOLSA DE URINA;IMP000071-WEIGAO;WEIGAO;22/08/2026;(vazio);12/08/2026;(vazio);(vazio);(vazio);;0;OUTROS;8700;0;2289,666667;3,493958364;3,79967972;7,293638084
ARTWORK;5019;ADAPTADOR P/ AGULHA A VACUO PADRAO (SW);120.000,00;ESTÁVEL;ADAPTADORES PARA TUBOS A VACUO;IMP000071-WEIGAO;WEIGAO;22/08/2026;(vazio);12/08/2026;(vazio);(vazio);(vazio);;0;OUTROS;82269;0;40000;3;2,056725;5,056725
ARTWORK;50039;AGULHA A VACUO 25X8 C/100 (SW);35.000,00;ESTÁVEL;AGULHAS A VACUO;IMP000071-WEIGAO;WEIGAO;22/08/2026;(vazio);12/08/2026;(vazio);(vazio);(vazio);;50039 | 5398;FAMILIA 80%;987;0;8000;4,375;0,123375;4,498375
ARTWORK;50040;AGULHA A VACUO 25X7 C/100 (SW);20.000,00;ESTÁVEL;AGULHAS A VACUO;IMP000071-WEIGAO;WEIGAO;22/08/2026;(vazio);12/08/2026;(vazio);(vazio);(vazio);;50040 | 5397;FAMILIA 80%;2973;0;4821,666667;4,147943311;0,616591773;4,764535085
ARTWORK;9036;TIRAS PARA URINALISE C/150 (DF);4.000,00;CRÍTICO;ELETRODOS;IMP000080-DFI;DFI;24/08/2026;(vazio);14/08/2026;(vazio);(vazio);(vazio);;0;OUTROS;0;0;500;8;0;8
PRONTO PARA EMBARQUE;12231;MASCARA CIRURGICA TRI C/ELAST C/ 50 (XX);12.000,00;ESTÁVEL;PARAMENTACAO;IMP000086-XINGRONG;XIANTAO;24/08/2026;(vazio);14/08/2026;(vazio);(vazio);(vazio);;;OUTROS;4878;0;2500;4,8;1,9512;6,7512
EM PRODUÇÃO;79;SCALP INFUSAO 19G LOCK PVC C/100 SOLIDOR;3.500,00;ESTÁVEL;EQUIPOS;26.03-MEQ-3;MEDICO IND.;25/08/2026;(vazio);15/08/2026;(vazio);(vazio);(vazio);;79 | 4239;FAMILIA 80%;1898;0;500;7;3,796;10,796
EM PRODUÇÃO;80;SCALP INFUSAO 21G LOCK PVC C/100 SOLIDOR;20.000,00;ESTÁVEL;EQUIPOS;26.03-MEQ-3;MEDICO IND.;25/08/2026;(vazio);15/08/2026;(vazio);(vazio);(vazio);;80 | 4240;FAMILIA 80%;4954;0;3907;5,119017149;1,267980548;6,386997696
EM PRODUÇÃO;81;SCALP INFUSAO 23G LOCK PVC C/100 SOLIDOR;16.000,00;PRIORIDADE;EQUIPOS;26.03-MEQ-3;MEDICO IND.;25/08/2026;(vazio);15/08/2026;(vazio);(vazio);(vazio);;81 | 4241;FAMILIA 80%;0;0;7000;2,285714286;0;2,285714286
EM PRODUÇÃO;82;SCALP INFUSAO 25G LOCK PVC C/100 SOLIDOR;10000;CRÍTICO;SCALPS SIMPLES;26.03-MEQ-3;MEDICO IND.;25/08/2026;(vazio);15/08/2026;(vazio);(vazio);(vazio);;82 |4242;FAMILIA 80%;0;0;2500;4;0;4
EM PRODUÇÃO;83;SCALP INFUSAO 27G LOCK PVC C/100 SOLIDOR;2.000,00;ESTÁVEL;EQUIPOS;26.03-MEQ-3;MEDICO IND.;25/08/2026;(vazio);15/08/2026;(vazio);(vazio);(vazio);;83 | 4243;FAMILIA 80%;724;0;250;8;2,896;10,896
EM PRODUÇÃO;85;SCALP INFUSAO 21G LOCK PVC C/100 SOLIDOR;800;ESTÁVEL;EQUIPOS;26.03-MEQ-3;MEDICO IND.;25/08/2026;(vazio);15/08/2026;(vazio);(vazio);(vazio);;0;FAMILIA 80%;118;0;16,33333333;48,97959184;7,224489796;56,20408163
EM PRODUÇÃO;86;SCALP INFUSAO 23G LOCK PVC C/100 SOLIDOR;1.000,00;CRÍTICO;EQUIPOS;26.03-MEQ-3;MEDICO IND.;25/08/2026;(vazio);15/08/2026;(vazio);(vazio);(vazio);;0;FAMILIA 80%;0;0;250;4;0;4
EM PRODUÇÃO;487;EQUIPO TRANSF SANGUE CAM2 C/100;3.000,00;ESTÁVEL;EQUIPOS;26.03-MEQ-3;MEDICO IND.;25/08/2026;(vazio);15/08/2026;(vazio);(vazio);(vazio);;0;FAMILIA 80%;6090;0;2000;1,5;3,045;4,545
PRONTO PARA EMBARQUE;4950;BOLSA COL URINA S/F 2000 ML;140040;ESTÁVEL;BOLSA DE URINA;IMP000062;POLYMED;27/08/2026;(vazio);17/08/2026;(vazio);(vazio);(vazio);;;FAMILIA 80%;74001;0;35000;4,001142857;2,114314286;6,115457143
PRONTO PARA EMBARQUE;4951;BOLSA COL URINA S/F C/COL 2000ML;280080;ESTÁVEL;BOLSA DE URINA;IMP000062;POLYMED;27/08/2026;(vazio);17/08/2026;(vazio);(vazio);(vazio);;;FAMILIA 80%;234192;0;60000;4,668;3,9032;8,5712
EM PRODUÇÃO;116;AGULHA SUTURA B 10 C/120 PROCARE;120;ESTÁVEL;AGULHAS PARA SUTURA;26.03-MGE-3;MEDICO IND.;29/08/2026;(vazio);19/08/2026;(vazio);(vazio);(vazio);;;OUTROS;90;0;15;8;6;14
EM PRODUÇÃO;118;AGULHA SUTURA B 12 C/120 PROCARE;48;CRÍTICO;AGULHAS PARA SUTURA;26.03-MGE-3;MEDICO IND.;29/08/2026;(vazio);19/08/2026;(vazio);(vazio);(vazio);;;OUTROS;0;0;1;48;0;48
EM PRODUÇÃO;143;AGULHA SUTURA G 12 C/120 PROCARE;48;CRÍTICO;AGULHAS PARA SUTURA;26.03-MGE-3;MEDICO IND.;29/08/2026;(vazio);19/08/2026;(vazio);(vazio);(vazio);;;OUTROS;0;0;20;2,4;0;2,4
EM PRODUÇÃO;158;AGULHA SUTURA GR 10 C/120 PROCARE;48;CRÍTICO;AGULHAS PARA SUTURA;26.03-MGE-3;MEDICO IND.;29/08/2026;(vazio);19/08/2026;(vazio);(vazio);(vazio);;;OUTROS;0;0;10;4,8;0;4,8
EM PRODUÇÃO;160;AGULHA SUTURA GR 12 C/120 PROCARE;1008;ESTÁVEL;AGULHAS PARA SUTURA;26.03-MGE-3;MEDICO IND.;29/08/2026;(vazio);19/08/2026;(vazio);(vazio);(vazio);;;OUTROS;75;0;40;25,2;1,875;27,075
EM PRODUÇÃO;161;AGULHA SUTURA GR 13 C/120 PROCARE;504;ESTÁVEL;AGULHAS PARA SUTURA;26.03-MGE-3;MEDICO IND.;29/08/2026;(vazio);19/08/2026;(vazio);(vazio);(vazio);;;OUTROS;162;0;25;20,16;6,48;26,64
EM PRODUÇÃO;162;AGULHA SUTURA GR 14 C/120 PROCARE;816;ESTÁVEL;AGULHAS PARA SUTURA;26.03-MGE-3;MEDICO IND.;29/08/2026;(vazio);19/08/2026;(vazio);(vazio);(vazio);;;OUTROS;60;0;40;20,4;1,5;21,9
EM PRODUÇÃO;163;AGULHA SUTURA GR 15 C/120 PROCARE;504;ESTÁVEL;AGULHAS PARA SUTURA;26.03-MGE-3;MEDICO IND.;29/08/2026;(vazio);19/08/2026;(vazio);(vazio);(vazio);;;OUTROS;32;0;5,333333333;94,5;6;100,5
EM PRODUÇÃO;164;AGULHA SUTURA GR 16 C/120 PROCARE;504;ESTÁVEL;AGULHAS PARA SUTURA;26.03-MGE-3;MEDICO IND.;29/08/2026;(vazio);19/08/2026;(vazio);(vazio);(vazio);;;OUTROS;83;0;15;33,6;5,533333333;39,13333333
EM PRODUÇÃO;378;SERINGA HIP S/AG SLIP 5ML C/100 PROCARE;4.320,00;PRIORIDADE;SERINGAS CONVENCIONAIS;IMP000026-BIOMED;BIOMED;29/08/2026;(vazio);19/08/2026;(vazio);(vazio);(vazio);;378 | 6038 | 5478;FAMILIA 80%;0;0;4000;1,08;0;1,08
EM PRODUÇÃO;379;SERINGA HIP S/AG SLIP 5ML C/100 PROCARE;6.264,00;PRIORIDADE;SERINGAS CONVENCIONAIS;IMP000026-BIOMED;BIOMED;29/08/2026;(vazio);19/08/2026;(vazio);(vazio);(vazio);;379 | 6036;FAMILIA 80%;0;0;3500;1,789714286;0;1,789714286
EM PRODUÇÃO;396;SERINGA INS 1ML 13X0,33 C/100 SOLIDOR;3.000,00;PRIORIDADE;SERINGAS CONVENCIONAIS;IMP000034-MEDICO IND;MEDICO IND.;29/08/2026;(vazio);19/08/2026;(vazio);(vazio);(vazio);;;OUTROS;0;0;1500;2;0;2
EM PRODUÇÃO;404;SERINGA HIP S/AG SLIP 20ML C/50 PROCARE;10.000,00;PRIORIDADE;HOSPITALAR;IMP000026-BIOMED;BIOMED;29/08/2026;(vazio);19/08/2026;(vazio);(vazio);(vazio);;;FAMILIA 80%;125;0;5000;2;0,025;2,025
EM PRODUÇÃO;408;SERINGA INS 1ML 13X0,33 C/100 SOLIDOR;10.000,00;PRIORIDADE;SERINGAS CONVENCIONAIS;IMP000034-MEDICO IND;MEDICO IND.;29/08/2026;(vazio);19/08/2026;(vazio);(vazio);(vazio);;0;OUTROS;0;0;10000;1;0;1
EM PRODUÇÃO;453;SERINGA INS 1ML 8X0,30 C/100 SOLIDOR;20.000,00;PRIORIDADE;SERINGAS CONVENCIONAIS;IMP000034-MEDICO IND;MEDICO IND.;29/08/2026;(vazio);19/08/2026;(vazio);(vazio);(vazio);;0;OUTROS;0;0;10000;2;0;2
EM PRODUÇÃO;722;ESFIGMOMANOMETRO PRETO METAL SOLIDOR;1.000,00;ESTÁVEL;MEDIDOR DE PRESSAO;IMP000088;MEDICO IND.;29/08/2026;(vazio);19/08/2026;(vazio);(vazio);(vazio);;0;OUTROS;333;0;200;5;1,665;6,665
EM PRODUÇÃO;4737;TAMPA LUER C/ MEMBRANA C/250 (BM);1.500,00;ESTÁVEL;TAMPA PARA CONECTOR;IMP000026-BIOMED;BIOMED;29/08/2026;(vazio);19/08/2026;(vazio);(vazio);(vazio);;0;OUTROS;1370;0;500;3;2,74;5,74
EM PRODUÇÃO;5418;ESFIGMOMANOMETRO PRETO METAL SOLIDOR;1.000,00;ESTÁVEL;MEDIDOR DE PRESSAO;IMP000094;MEDICO IND.;29/08/2026;(vazio);19/08/2026;(vazio);(vazio);(vazio);;;FAMILIA 50%;484;0;500;2;0,968;2,968
EM PRODUÇÃO;7446;AGULHA LEBEL 30GX4X0,30 C/100 PROBEAUTY;4.000,00;ESTÁVEL;AGULHAS ANESTESICA;IMP000034-MEDICO IND;MEDICO IND.;29/08/2026;(vazio);19/08/2026;(vazio);(vazio);(vazio);;;OUTROS;590;0;800;5;0,7375;5,7375
EM PRODUÇÃO;7448;AGULHA LEBEL 32GX4X0,23 C/100 PROBEAUTY;4.500,00;CRÍTICO;AGULHAS ANESTESICA;IMP000034-MEDICO IND;MEDICO IND.;29/08/2026;(vazio);19/08/2026;(vazio);(vazio);(vazio);;;OUTROS;0;0;4000;1,125;0;1,125
EM PRODUÇÃO;304;AGULHA PERI TUOHY 16GX3,5 C/25 PROCARE;1.500,00;ESTÁVEL;AGULHAS ANESTESICA;IMP000067-SHANGHAI;SHANGHAI;30/08/2026;(vazio);20/08/2026;(vazio);3;1;;;FAMILIA 80%;726;0;250;6;2,904;8,904
EM PRODUÇÃO;305;AGULHA PERI TUOHY 17GX3,5 C/25 PROCARE;1.000,00;ESTÁVEL;AGULHAS ANESTESICA;IMP000067-SHANGHAI;SHANGHAI;30/08/2026;(vazio);20/08/2026;(vazio);3;1;;;FAMILIA 80%;347;0;150;6,666666667;2,313333333;8,98
EM PRODUÇÃO;306;AGULHA PERI TUOHY 18GX3,5 C/25 PROCARE;1.000,00;ESTÁVEL;AGULHAS ANESTESICA;IMP000067-SHANGHAI;SHANGHAI;30/08/2026;(vazio);20/08/2026;(vazio);3;1;;;FAMILIA 80%;1036;0;500;2;2,072;4,072
EM PRODUÇÃO;322;AGULHA RAQUI QUINCK 22GX3,5 C/25 PROCARE;12.000,00;PRIORIDADE;AGULHAS ANESTESICA;IMP000067-SHANGHAI;SHANGHAI;30/08/2026;(vazio);20/08/2026;(vazio);3;1;;;FAMILIA 80%;0;0;2500;4,8;0;4,8
EM PRODUÇÃO;323;AGULHA RAQUI QUINCK 25GX3,5 C/25 PROCARE;10.000,00;ESTÁVEL;AGULHAS ANESTESICA;IMP000067-SHANGHAI;SHANGHAI;30/08/2026;(vazio);20/08/2026;(vazio);3;1;;;FAMILIA 80%;7602;0;3000;3,333333333;2,534;5,867333333
EM PRODUÇÃO;324;AGULHA RAQUI QUINCK 26GX3,5 C/25 PROCARE;8000;ESTÁVEL;AGULHAS ANESTESICA;IMP000067-SHANGHAI;SHANGHAI;30/08/2026;(vazio);20/08/2026;(vazio);3;1;;;FAMILIA 80%;5065;0;1500;5,333333333;3,376666667;8,71
EM PRODUÇÃO;325;AGULHA RAQUI QUINCK 27GX3,5 C/25 PROCARE;6.000,00;ESTÁVEL;AGULHAS ANESTESICA;IMP000067-SHANGHAI;SHANGHAI;30/08/2026;(vazio);20/08/2026;(vazio);3;1;;;FAMILIA 80%;3595;0;2000;3;1,7975;4,7975
EM PRODUÇÃO;725;AGULHA RAQUI LAPIS 25GX3,5 C/25 PROCARE;100;CRÍTICO;AGULHAS ANESTESICA;IMP000067-SHANGHAI;SHANGHAI;30/08/2026;(vazio);20/08/2026;(vazio);3;1;;;FAMILIA 80%;0;0;5,666666667;17,64705882;0;17,64705882
PRONTO PARA EMBARQUE;4003;TESTE DE GRAVIDEZ ONE STEP HCG C/100 (BC);1.600,00;ESTÁVEL;ELETRODOS;IMP000090-BLUE CROSS;BLUE CROSS;01/09/2026;(vazio);22/08/2026;(vazio);(vazio);(vazio);;;OUTROS;1016;0;300;5,333333333;3,386666667;8,72
EM PRODUÇÃO;5470;CATETER INTRA FEP 16G C/100;1.350,00;ESTÁVEL;CATETERES SIMPLES;IMP000066;POLYMED;03/09/2026;(vazio);24/08/2026;(vazio);(vazio);(vazio);;;FAMILIA 50%;1899;0;1000;1,35;1,899;3,249
EM PRODUÇÃO;5471;CATETER INTRA FEP 18G C/100;1.200,00;ESTÁVEL;CATETERES SIMPLES;IMP000066;POLYMED;03/09/2026;(vazio);24/08/2026;(vazio);(vazio);(vazio);;;FAMILIA 50%;3219;0;1000;1,2;3,219;4,419
EM PRODUÇÃO;5472;CATETER INTRA FEP 20G C/100;5.000,00;ESTÁVEL;CATETERES SIMPLES;IMP000066;POLYMED;03/09/2026;(vazio);24/08/2026;(vazio);(vazio);(vazio);;;FAMILIA 50%;5197;0;4000;1,25;1,29925;2,54925
EM PRODUÇÃO;5473;CATETER INTRA FEP 22G C/100;7.250,00;ESTÁVEL;CATETERES SIMPLES;IMP000066;POLYMED;03/09/2026;(vazio);24/08/2026;(vazio);(vazio);(vazio);;;FAMILIA 50%;11552;0;7000;1,035714286;1,650285714;2,686
EM PRODUÇÃO;5474;CATETER INTRA FEP 24G C/100;6.250,00;ESTÁVEL;CATETERES SIMPLES;IMP000066;POLYMED;03/09/2026;(vazio);24/08/2026;(vazio);(vazio);(vazio);;;FAMILIA 50%;11199;0;8000;0,78125;1,399875;2,181125
EM PRODUÇÃO;378;SERINGA HIP S/AG SLIP 5ML C/100 PROCARE;6.264,00;PRIORIDADE;SERINGAS CONVENCIONAIS;IMP000026-BIOMED;BIOMED;04/09/2026;(vazio);25/08/2026;(vazio);(vazio);(vazio);;378 | 6038 | 5478;FAMILIA 80%;0;0;4000;1,566;0;1,566
EM PRODUÇÃO;379;SERINGA HIP S/AG SLIP 10ML C/100 PROCARE;4.308,00;PRIORIDADE;SERINGAS CONVENCIONAIS;IMP000026-BIOMED;BIOMED;04/09/2026;(vazio);25/08/2026;(vazio);(vazio);(vazio);;379 | 6036;FAMILIA 80%;0;0;3500;1,230857143;0;1,230857143
EM PRODUÇÃO;5401;EQUIPO MACRO COMPLETO L2 PVC C/25 (SW);65.600,00;ESTÁVEL;EQUIPOS;IMP000048-WEIGAO;WEIGAO;04/09/2026;(vazio);25/08/2026;(vazio);2;(vazio);;5401 | 8007;FAMILIA 50%;7143;0;100000;0,656;0,07143;0,72743
EM PRODUÇÃO;5468;ELETRODO (ECG) SOLIDOR;12.240,00;ESTÁVEL;ELETRODOS;IMP000020-MEDICO ELEC;MEDICO ELECTRODES;04/09/2026;(vazio);25/08/2026;(vazio);(vazio);(vazio);;;FAMILIA 50%;22457;0;12000;1,02;1,871416667;2,891416667
EM PRODUÇÃO;8007;EQUIPO MACRO COMPLETO L2 PVC C/25 (SW);16.400,00;PRIORIDADE;EQUIPOS;IMP000054-WEIGAO;WEIGAO;04/09/2026;(vazio);25/08/2026;(vazio);2;(vazio);;;FAMILIA 50%;0;0;37333,66667;0,439281792;0;0,439281792
